"商品コード","検索カナ","略称","印刷用コード","商品名","名称２","名称３","名称４","名称５","品合せ担当者CD","分類２コード","分類３コード","分類４コード","分類５コード","部門コード","バラ単位コード","ケース単位コード","ケース２単位コード","ケース入数","ケース２入数","使用単価","ケース入数小数桁","ケース箱数小数桁","ケース２入数小数桁","ケース２箱数小数桁","単価小数桁","数量小数桁","数量端数処理","金額端数桁","金額端数処理","消費税区分","売上使用単価","売上使用単価 取得順序","仕入使用単価","仕入使用単価 取得順序","使用原単価","使用原単価 取得順序","バラ標準価格","ケース標準価格","ケース２標準価格","バラ原価","ケース原価","ケース２原価","バラ売価１","ケース売価１","ケース２売価１","バラ売価２","ケース売価２","ケース２売価２","バラ売価３","ケース売価３","ケース２売価３","バラ売価４","ケース売価４","ケース２売価４","バラ売価５","ケース売価５","ケース２売価５","在庫管理","在庫単価","導入時在庫日付","導入時在庫数量","導入時在庫金額","主仕入先コード","売上計算式コード","仕入計算式コード","摘要","日計歩引金額","月計歩引金額","汎用数値３","汎用数値４","汎用数値５","汎用日付１","汎用日付２","汎用日付３","汎用日付４","汎用日付５","汎用摘要１","汎用摘要２","汎用摘要３","汎用摘要４","汎用摘要５","JANコード","有効期限","在庫評価方法","消費税率"
"00413","ｼ004","商00413","","商00413","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00415","ｼ004","商00415","","商00415","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00418","ｼ004","商00418","","商00418","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00422","ｼ004","商00422","","商00422","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00423","ｼ004","商00423","","商00423","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00426","ｼ004","商00426","","商00426","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00433","ｼ004","商00433","","商00433","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00436","ｼ004","商00436","","商00436","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00438","ｼ004","商00438","","商00438","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00442","ｼ004","商00442","","商00442","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00444","ｼ004","商00444","","商00444","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00448","ｼ004","商00448","","商00448","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00499","ｼ004","商00499","","商00499","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00502","ｼ005","商00502","","商00502","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00503","ｼ005","商00503","","商00503","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00504","ｼ005","商00504","","商00504","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00505","ｼ005","商00505","","商00505","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00567","ｼ005","商00567","","商00567","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00569","ｼ005","商00569","","商00569","","","","","000","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,1,2,224,"834567",68,"801269",64,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"未設定","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00570","ｼ005","商00570","","商00570","","","","","000","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,1,2,224,"834567",68,"801269",64,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"未設定","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00583","ｼ005","商00583","","商00583","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00592","ｼ005","商00592","","商00592","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00597","ｼ005","商00597","","商00597","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00599","ｼ005","商00599","","商00599","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00601","ｼ006","商00601","","商00601","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00604","ｼ006","商00604","","商00604","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00605","ｼ006","商00605","","商00605","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00606","ｼ006","商00606","","商00606","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00609","ｼ006","商00609","","商00609","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00610","ｼ006","商00610","","商00610","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00612","ｼ006","商00612","","商00612","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00615","ｼ006","商00615","","商00615","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00624","ｼ006","商00624","","商00624","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00625","ｼ006","商00625","","商00625","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00627","ｼ006","商00627","","商00627","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00633","ｼ006","商00633","","商00633","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00635","ｼ006","商00635","","商00635","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00639","ｼ006","商00639","","商00639","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00698","ｼ006","商00698","","商00698","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00699","ｼ006","商00699","","商00699","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00701","ｼ007","商00701","","商00701","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00702","ｼ007","商00702","","商00702","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00801","ｼ008","商00801","","商00801","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00802","ｼ008","商00802","","商00802","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00803","ｼ008","商00803","","商00803","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00804","ｼ008","商00804","","商00804","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00808","ｼ008","商00808","","商00808","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00811","ｼ008","商00811","","商00811","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"00814","ｼ008","商00814","","商00814","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,0,0,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
